,file,page,nb_pages,path,commune,section,parcelle,authorized_area,forbidden_area,no_authorization_needed_area
420,data/doc/raw/2021/2021-02-25_RAA-2021-041.pdf,10,4,data/doc/pdfa/2021/2021-02-25_R02-2021-02-23-003.pdf,ANSES D'ARLET,C,505,0.056900000000000006,0.0,0
421,data/doc/raw/2021/2021-10-19_RAA-2021-279.pdf,26,2,data/doc/pdfa/2021/2021-10-19_R02-2021-10-18-00005.pdf,LES TROIS-ÎLETS,|,465,0.0,0.0347,0
422,data/doc/raw/2021/2021-10-19_RAA-2021-279.pdf,29,3,data/doc/pdfa/2021/2021-10-19_R02-2021-10-18-00003.pdf,LE LAMENTIN,K,783,0.0306,0.0687,0
423,data/doc/raw/2021/2021-10-19_RAA-2021-279.pdf,33,3,data/doc/pdfa/2021/2021-10-19_R02-2021-10-18-00004.pdf,FORT-DE-FRANCE,E,327,0.1664,0.07790000000000001,0
424,data/doc/raw/2021/2021-05-21_RAA-2021-120.pdf,32,3,data/doc/pdfa/2021/2021-05-21_R02-2021-05-17-00004.pdf,SAINT-ESPRIT,H,"430, 646",0.0,0.2468,0
425,data/doc/raw/2021/2021-12-22_RAA-2021-327.pdf,5,4,data/doc/pdfa/2021/2021-12-22_R02-2021-12-08-00002.pdf,SCHOELCHER,E,327,0.1664,0.07790000000000001,0
426,data/doc/raw/2021/2021-12-22_RAA-2021-327.pdf,10,4,data/doc/pdfa/2021/2021-12-22_R02-2021-12-08-00003.pdf,RIVIERE PILOTE,AL,304,1.49,0.7646000000000001,0
427,data/doc/raw/2021/2021-12-24_RAA-2021-338.pdf,23,4,data/doc/pdfa/2021/2021-12-24_R02-2021-12-13-00006.pdf,ANSES D'ARLET,C,76,0.0819,0.1383,0
428,data/doc/raw/2021/2021-04-24_RAA-2021-098.pdf,14,4,data/doc/pdfa/2021/2021-04-24_R02-2021-04-23-00002.pdf,,,,0.0229,0.0,0
429,data/doc/raw/2021/2021-01-07_RAA-2021-002.pdf,3,12,data/doc/pdfa/2021/2021-01-07_R02-2021-01-04-001.pdf,,,,0.0,0.0,0
